Date,County,Town,Village,VillageID,VillageLon,VillageLat,BI,BILv,HI,HILv,CI,CILv,LI,LILv,AI,Con100HH
2016/05/03,桃園市,龍潭區,北興里,6800900-029,121.2392624,24.87962001,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,新北市,林口區,湖南里,6501700-007,121.3716806,25.08437089,1.785,1,1.785,1,14.285,4,53.571,4,0.0000,1.78
2016/05/03,高雄市,大寮區,會社里,6401400-016,120.3968015,22.59881027,3.636,1,3.636,2,13.333,4,45.454,4,0.0000,3.63
2016/05/03,高雄市,大寮區,會社里,6401400-016,120.3968015,22.59881027,3.636,1,3.636,2,13.333,4,0.000,0,0.0000,3.63
2016/05/03,台南市,中西區,公正里,6703700-001,120.2100778,22.99446736,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,台南市,北區,重興里,6703400-019,120.2267421,23.00415435,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,台南市,楠西區,密枝里,6702400-003,120.5300873,23.20750003,4.000,1,2.000,1,5.405,2,60.000,4,0.0000,4.00
2016/05/03,台南市,安平區,金城里,6703600-002,120.1499649,22.99603874,10.000,3,6.000,2,27.777,7,40.000,4,0.0000,10.00
2016/05/03,台南市,北區,興北里,6703400-017,120.2122067,23.00592861,3.773,1,3.773,2,16.666,5,47.169,4,0.0000,3.77
2016/05/03,台南市,中西區,萬昌里,6703700-019,120.2096721,22.99046749,2.000,1,2.000,1,4.761,2,20.000,3,0.0000,2.00
2016/05/03,台南市,北區,華興里,6703400-006,120.2252422,23.00753772,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,台南市,東區,小東里,6703200-022,120.2280004,22.9974184,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,台北市,大安區,黎和里,6300300-048,121.560827,25.01307872,8.000,2,8.000,3,10.000,4,0.000,0,0.0000,8.00
2016/05/03,台北市,大同區,建泰里,6300600-004,121.5180785,25.05189693,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,台北市,北投區,清江里,6301200-021,121.5023897,25.12853298,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,高雄市,三民區,寶玉里,6400500-030,120.3343244,22.6472356,6.000,2,6.000,2,21.428,6,73.333,4,0.0000,6.00
2016/05/03,高雄市,楠梓區,加昌里,6400400-033,120.2971737,22.71891794,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,台南市,永康區,王行里,6703100-006,120.2757947,23.04271988,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,南投縣,草屯鎮,北勢里,1000803-017,120.7293416,24.00079002,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/03,高雄市,左營區,菜公里,6400300-043,120.3119937,22.67736587,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,高雄市,左營區,菜公里,6400300-043,120.3119937,22.67736587,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,高雄市,旗津區,復興里,6401000-005,120.274381,22.6032557,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,雲林縣,二崙鄉,田尾村,1000911-006,120.420079,23.75742084,2.000,1,2.000,1,2.857,2,0.000,0,0.0000,2.00
2016/05/03,高雄市,小港區,二苓里,6401100-012,120.3527121,22.56448746,6.000,2,6.000,2,7.692,3,140.000,5,0.0000,6.00
2016/05/03,台東縣,太麻里鄉,北里村,1001409-004,121.0096325,22.63388944,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,台東縣,達仁鄉,南田村,1001415-006,120.8754577,22.25687513,0.000,0,2.000,1,0.000,0,0.000,0,0.0000,0.00
2016/05/03,新竹縣,關西鎮,金山里,1000404-011,121.2264207,24.76519276,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,新竹縣,關西鎮,錦山里,1000404-012,121.2551407,24.770141,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/03,屏東縣,滿州鄉,長樂村,1001324-006,120.844318,22.0703069,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,雲林縣,麥寮鄉,新吉村,1000913-010,120.2740971,23.81562814,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,基隆市,中正區,中砂里,1001701-009,121.7591242,25.13892647,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新竹市,東區,光鎮里,1001801-028,120.9656064,24.78908062,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,新興區,漢民里,6400600-030,120.3029498,22.62815383,6.000,2,0.000,0,20.000,5,0.000,0,0.0000,5.66
2016/05/04,南投縣,仁愛鄉,親愛村,1000813-008,121.1871787,23.92488262,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,雲林縣,西螺鎮,漢光里,1000904-010,120.455642,23.79500608,1.960,1,1.960,1,12.500,4,0.000,0,0.0000,1.96
2016/05/04,高雄市,前金區,長城里,6400700-003,120.2951619,22.63423061,4.000,1,0.000,0,18.181,5,0.000,0,0.0000,3.84
2016/05/04,台南市,永康區,崑山里,6703100-016,120.2550658,23.00125312,2.000,1,2.000,1,5.882,3,16.000,3,0.0400,2.00
2016/05/04,台南市,永康區,五王里,6703100-001,120.2346378,23.0116444,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,三民區,寶玉里,6400500-030,120.3343244,22.6472356,3.921,1,3.921,2,13.333,4,59.803,4,0.0000,3.92
2016/05/04,台南市,安平區,金城里,6703600-002,120.1499649,22.99603874,6.000,2,6.000,2,12.000,4,52.000,4,0.0000,6.00
2016/05/04,台南市,中西區,民主里,6703700-032,120.1938946,22.99205432,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,仁武區,中華里,6401700-012,120.3285474,22.71393473,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,仁武區,中華里,6401700-012,120.3285474,22.71393473,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新北市,中和區,福善里,6500300-014,121.497666,25.00400174,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,新北市,中和區,福美里,6500300-015,121.5005808,25.00634536,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,新北市,中和區,福祥里,6500300-016,121.4989872,25.00502918,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新北市,中和區,福和里,6500300-018,121.5036782,25.00315727,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,桃園市,大園區,三石里,6800600-010,121.2495029,25.06858883,2.000,1,2.000,1,0.729,1,2.000,1,0.0000,2.00
2016/05/04,新竹縣,尖石鄉,錦屏村,1000412-005,121.2438816,24.67720535,4.000,1,4.000,2,18.181,5,0.000,0,0.0000,4.00
2016/05/04,新竹市,北區,西門里,1001802-001,120.9643073,24.80500806,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新北市,淡水區,學府里,6501000-041,121.457005,25.17319135,4.000,1,4.000,2,10.000,4,0.000,0,0.0000,4.00
2016/05/04,宜蘭縣,頭城鎮,中崙里,1000204-022,121.803748,24.8333274,1.923,1,1.923,1,8.333,3,0.000,0,0.0000,1.92
2016/05/04,澎湖縣,西嶼鄉,內垵村,1001604-010,#N/A,#N/A,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台東縣,卑南鄉,溫泉村,1001404-013,120.9217809,22.69521482,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,屏東縣,車城鄉,福安村,1001323-002,120.7083972,22.07293308,1.754,1,1.754,1,1.333,1,21.052,3,0.0000,1.75
2016/05/04,台東縣,蘭嶼鄉,椰油村,1001416-004,121.5216248,22.05577268,2.000,1,2.000,1,9.090,3,0.000,0,0.0000,2.00
2016/05/04,花蓮縣,富里鄉,竹田村,1001510-005,121.307642,23.20875187,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,花蓮縣,富里鄉,羅山村,1001510-006,121.2990186,23.18760706,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義縣,鹿草鄉,松竹村,1001011-011,120.2900477,23.39933841,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,嘉義縣,鹿草鄉,松竹村,1001011-011,120.2900477,23.39933841,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,澎湖縣,七美鄉,中和村,1001606-003,#N/A,#N/A,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,澎湖縣,望安鄉,東安村,1001605-001,#N/A,#N/A,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,屏東縣,南州鄉,溪洲村,1001320-001,120.5050205,22.49002939,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義縣,鹿草鄉,竹山村,1001011-012,120.2732621,23.4023601,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,台東縣,太麻里鄉,華源村,1001409-003,121.0009327,22.65464294,2.000,1,2.000,1,4.347,2,0.000,0,0.0000,2.00
2016/05/04,屏東縣,琉球鄉,漁福村,1001322-003,120.384192,22.3445031,4.950,2,4.950,2,5.208,2,0.000,0,0.0000,4.95
2016/05/04,澎湖縣,馬公市,虎井里,1001601-033,119.5259164,23.49047336,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,桃園市,平鎮區,新安里,6801000-026,121.2512127,24.91067423,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,桃園市,桃園區,雲林里,6800100-032,121.3168139,24.98338396,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,桃園市,桃園區,大豐里,6800100-043,121.3145532,24.98143535,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,屏東縣,潮州鎮,永春里,1001302-013,120.5325874,22.54405199,2.427,1,2.427,1,5.376,2,34.466,4,0.0048,2.42
2016/05/04,嘉義縣,番路鄉,番路村,1001016-005,120.5660472,23.46086036,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義縣,阿里山鄉,樂野村,1001018-008,120.7103238,23.46128704,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,澎湖縣,馬公市,光榮里,1001601-009,119.5700313,23.57688278,2.000,1,2.000,1,12.500,4,2.000,1,0.0000,2.00
2016/05/04,台南市,南區,永寧里,6703300-038,120.1791769,22.92803373,8.000,2,4.000,2,23.529,6,48.000,4,0.0000,8.00
2016/05/04,台北市,北投區,吉慶里,6301200-014,121.5058743,25.11221968,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台南市,安平區,海頭里,6703600-013,120.1616331,23.00304303,2.000,1,2.000,1,4.166,2,20.000,3,0.0000,2.00
2016/05/04,台南市,七股區,大埕里,6701500-012,120.1452244,23.14377478,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台南市,南區,田寮里,6703300-008,120.19529,22.97665551,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台南市,東區,忠孝里,6703200-029,120.218347,22.97682255,2.564,1,2.564,1,7.407,3,38.461,4,0.0000,2.56
2016/05/04,台南市,北區,公園里,6703400-033,120.2109143,23.00075185,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,左營區,果貿里,6400300-036,120.2882778,22.671228,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,前鎮區,瑞平里,6400900-052,120.3313141,22.60216944,4.000,1,4.000,2,11.764,4,80.000,4,0.0000,4.00
2016/05/04,雲林縣,西螺鎮,福興里,1000904-007,120.4616824,23.80798847,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義市,西區,育英里,1002002-051,120.4496501,23.47131634,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,新北市,板橋區,溪洲里,6500100-099,121.4263871,24.98794774,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,新北市,板橋區,成和里,6500100-113,121.4362074,24.99337287,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,新竹市,北區,中興里,1001802-009,120.965855,24.80680418,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新北市,淡水區,永吉里,6501000-028,121.4400049,25.17150599,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新北市,淡水區,幸福里,6501000-040,121.4467786,25.16418494,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,澎湖縣,湖西鄉,紅羅村,1001602-007,119.6447767,23.58627408,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,澎湖縣,馬公市,菜園里,1001601-021,119.601484,23.55331414,8.000,2,8.000,3,7.843,3,430.000,6,0.0000,8.00
2016/05/04,新北市,淡水區,鄧公里,6501000-022,121.452269,25.16920711,4.000,1,4.000,2,10.526,4,0.000,0,0.0000,4.00
2016/05/04,新北市,淡水區,協元里,6501000-027,121.4405895,25.17345049,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,桃園市,中壢區,林森里,6800200-084,121.2269648,24.94484222,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新竹縣,湖口鄉,中興村,1000405-016,121.0413241,24.86428354,2.500,1,2.500,1,11.764,4,0.000,0,0.0000,2.50
2016/05/04,宜蘭縣,壯圍鄉,過嶺村,1000206-006,121.8151666,24.75721475,2.000,1,2.000,1,33.333,8,0.000,0,0.0000,2.00
2016/05/04,宜蘭縣,壯圍鄉,永鎮村,1000206-007,121.8155349,24.77010245,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,屏東縣,屏東市,永光里,1001301-050,120.4761576,22.66980331,4.000,1,3.000,1,10.000,4,49.500,4,0.0250,4.00
2016/05/04,嘉義縣,番路鄉,下坑村,1001016-004,120.5446501,23.47350816,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義縣,阿里山鄉,山美村,1001018-010,120.6849446,23.38138872,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義縣,竹崎鄉,義隆村,1001014-016,120.5576213,23.50143532,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義縣,竹崎鄉,紫雲村,1001014-010,120.5439871,23.49370198,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義縣,番路鄉,內甕村,1001016-002,120.5129598,23.46213006,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,宜蘭縣,冬山鄉,永美村,1000208-016,121.7757939,24.65263849,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,左營區,新上里,6400300-040,120.3082056,22.66206309,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,左營區,新上里,6400300-040,120.3082056,22.66206309,3.076,1,3.076,1,9.090,3,0.000,0,0.0000,3.07
2016/05/04,台南市,安南區,溪北里,6703500-038,120.2128552,23.02627589,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台南市,安南區,溪北里,6703500-038,120.2128552,23.02627589,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,美濃區,瀰濃里,6403100-014,120.5325802,22.90757915,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,大社區,三奶里,6401600-005,120.3415103,22.72429334,5.000,2,5.000,2,35.714,8,23.000,3,0.0000,5.00
2016/05/04,高雄市,大社區,三奶里,6401600-005,120.3415103,22.72429334,5.000,2,5.000,2,35.714,8,23.000,3,0.0000,5.00
2016/05/04,彰化縣,彰化市,三村里,1000701-057,120.5911459,24.09771672,8.000,2,6.000,2,17.391,5,0.000,0,0.0000,8.00
2016/05/04,彰化縣,永靖鄉,港西村,1000716-005,120.5440262,23.91389387,6.000,2,6.000,2,11.538,4,0.000,0,0.0000,6.00
2016/05/04,雲林縣,古坑鄉,東和村,1000907-005,120.5938872,23.66804883,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,雲林縣,古坑鄉,華山村,1000907-008,120.5986807,23.59184273,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新北市,板橋區,堂春里,6500100-112,121.434794,24.98734324,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/05/04,新北市,中和區,錦和里,6500300-052,121.4888516,24.98463999,2.000,1,2.000,1,50.000,9,0.000,0,0.0000,2.00
2016/05/04,台北市,內湖區,瑞光里,6301000-021,121.5806461,25.07431061,3.333,1,3.333,1,10.000,4,0.000,0,0.0000,3.33
2016/05/04,台南市,麻豆區,興農里,6700700-007,120.2399079,23.17839293,1.886,1,1.886,1,20.000,5,0.000,0,0.0000,1.88
2016/05/04,台南市,北區,勝安里,6703400-003,120.217471,23.00753575,4.000,1,2.000,1,8.333,3,30.000,3,0.0000,4.00
2016/05/04,台南市,永康區,三合里,6703100-032,120.2394404,23.01129652,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台南市,龍崎區,牛埔里,6703000-005,120.4125268,22.92900977,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台南市,七股區,篤加里,6701500-004,120.1366357,23.15842179,6.000,2,2.000,1,42.857,9,0.000,0,0.0000,6.00
2016/05/04,屏東縣,車城鄉,福興村,1001323-001,120.7163885,22.07266768,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,屏東縣,枋山鄉,楓港村,1001325-003,120.6949718,22.20469407,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義市,西區,,,,,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,宜蘭縣,冬山鄉,清溝村,1000208-018,121.7619682,24.66378168,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,宜蘭縣,壯圍鄉,復興村,1000206-005,121.8146749,24.7388917,2.000,1,2.000,1,100.000,9,0.000,0,0.0000,2.00
2016/05/04,宜蘭縣,頭城鎮,二城里,1000204-023,121.782225,24.85592944,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新竹縣,新埔鎮,文山里,1000403-003,121.0494527,24.82581711,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新北市,中和區,錦中里,6500300-085,121.4894794,24.99168093,2.000,1,2.000,1,20.000,5,0.000,0,0.0000,2.00
2016/05/04,新北市,板橋區,溪福里,6500100-124,121.4305714,24.9804557,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新北市,淡水區,文化里,6501000-031,121.4324868,25.1737476,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,桃園市,中壢區,興南里,6800200-041,121.2239742,24.96008345,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,楠梓區,國昌里,6400400-032,120.2866135,22.72120117,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台南市,楠西區,龜丹里,6702400-006,120.5185125,23.13573708,8.000,2,6.000,2,40.000,8,40.000,4,0.0000,8.00
2016/05/04,台南市,中西區,郡西里,6703700-038,120.1940298,22.98929626,1.923,1,1.923,1,11.111,4,19.230,3,0.0000,1.92
2016/05/04,高雄市,仁武區,竹後里,6401700-008,120.3353959,22.70789071,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,楠梓區,宏昌里,6400400-026,120.2932426,22.71810255,1.960,1,1.960,1,1.960,1,7.843,2,0.0000,1.96
2016/05/04,台南市,佳里區,民安里,6701200-019,120.1927548,23.17201979,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台南市,永康區,永康里,6703100-003,120.2582197,23.02322956,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台南市,麻豆區,寮廍里,6700700-015,120.281009,23.18841308,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台北市,北投區,東華里,6301200-012,121.5107478,25.12145403,3.000,1,3.000,1,15.000,5,0.000,0,0.0000,3.00
2016/05/04,台中市,大里區,祥興里,6602800-005,120.6889261,24.12160232,2.000,1,2.000,1,6.250,3,0.000,0,0.0000,2.00
2016/05/04,台北市,內湖區,紫星里,6301000-011,121.5915881,25.07826946,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,高雄市,三民區,灣復里,6400500-037,120.3161196,22.65108129,2.000,1,2.000,1,5.000,2,12.000,3,0.0000,2.00
2016/05/04,彰化縣,永靖鄉,光雲村,1000716-012,120.5579352,23.92689133,2.000,1,2.000,1,50.000,9,0.000,0,0.0000,2.00
2016/05/04,新竹市,東區,復興里,1001801-050,120.9803088,24.81364134,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,新竹市,北區,中山里,1001802-011,120.9668244,24.80542417,2.000,1,2.000,1,11.111,4,0.000,0,0.0000,2.00
2016/05/04,高雄市,旗津區,中興里,6401000-013,120.3068484,22.56353265,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,屏東縣,潮州鎮,新榮里,1001302-003,120.5379261,22.54808317,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,屏東縣,屏東市,安鎮里,1001301-049,120.4748177,22.66680819,5.853,2,5.365,2,17.391,5,95.121,4,0.0000,5.85
2016/05/04,嘉義縣,新港鄉,中洋村,1001007-017,120.3739945,23.52133331,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,嘉義縣,新港鄉,菜公村,1001007-018,120.3546508,23.53823346,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,屏東縣,潮州鎮,三共里,1001302-008,120.5457943,22.55941151,2.392,1,2.392,1,7.575,3,44.019,4,0.0047,2.39
2016/05/04,澎湖縣,馬公市,風櫃里,1001601-032,119.5479943,23.54141232,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/04,台東縣,鹿野鄉,龍田村,1001405-007,121.1186024,22.90652351,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/05,高雄市,旗津區,上竹里,6401000-010,120.2926352,22.58078028,2.000,1,2.000,1,5.000,2,20.000,3,0.0000,2.00
2016/05/05,南投縣,國姓鄉,國姓村,1000810-001,120.8611494,24.02728163,2.000,1,2.000,1,11.111,4,0.000,0,0.0000,2.00
2016/05/05,苗栗縣,頭屋鄉,曲洞村,1000512-005,120.8504552,24.55796494,6.000,2,6.000,2,30.000,7,0.000,0,0.0000,6.00
2016/05/05,高雄市,三民區,灣復里,6400500-037,120.3161196,22.65108129,3.333,1,3.333,1,9.259,3,22.000,3,0.0000,3.33
2016/05/05,高雄市,三民區,寶國里,6400500-022,120.3394034,22.64137683,3.921,1,3.921,2,14.285,4,39.215,4,0.0000,3.92
2016/05/05,高雄市,鼓山區,忠正里,6400200-008,120.2769031,22.65492567,2.000,1,2.000,1,5.882,3,4.000,2,0.0000,2.00
2016/05/05,台北市,內湖區,五分里,6301000-022,121.6142776,25.0662737,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/05,台中市,西區,吉龍里,6600400-014,120.6617128,24.13602045,4.000,1,4.000,2,15.384,5,0.000,0,0.0000,4.00
2016/05/05,台北市,中正區,東門里,6300500-028,121.521264,25.03809053,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/05,台中市,新社區,中和里,6601900-012,120.8400017,24.14980013,3.333,1,3.333,1,14.285,4,0.000,0,0.0000,3.33
2016/05/05,台中市,東勢區,下城里,6601000-015,120.8331573,24.21660763,1.923,1,1.923,1,11.111,4,0.000,0,0.0000,1.92
2016/05/05,台中市,北屯區,平田里,6600800-004,120.6945681,24.17264876,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/05,台中市,后里區,義德里,6601500-018,120.7253166,24.3081386,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/05,台南市,中西區,三民里,6703700-018,120.2053066,22.99443184,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/05,台中市,后里區,義里里,6601500-003,120.7306565,24.3101369,1.666,1,1.666,1,1.515,1,0.000,0,0.0000,1.66
2016/05/05,台中市,北屯區,平安里,6600800-026,120.687503,24.16955439,2.000,1,2.000,1,4.545,2,0.000,0,0.0000,2.00
2016/05/05,台南市,永康區,尚頂里,6703100-036,120.2250482,23.02658229,4.000,1,4.000,2,4.545,2,30.000,3,0.0200,4.00
2016/05/05,台南市,北區,長德里,6703400-035,120.2058915,23.00343137,2.000,1,2.000,1,4.761,2,20.000,3,0.0000,2.00
2016/05/05,高雄市,楠梓區,興昌里,6400400-024,120.2850163,22.71668857,1.960,1,1.960,1,1.960,1,7.843,2,0.0000,1.96
2016/05/05,新北市,石碇區,格頭里,6501900-012,121.6222669,24.94558577,2.000,1,2.000,1,50.000,9,2.000,1,0.0000,2.00
2016/05/05,桃園市,平鎮區,廣興里,6801000-004,121.212774,24.95337141,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/05,桃園市,八德區,大智里,6800800-027,121.2981812,24.96461977,2.000,1,2.000,1,3.448,2,6.000,2,0.0000,2.00
2016/05/05,新竹縣,竹東鎮,中正里,1000402-021,121.0985449,24.72898188,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/05/05,澎湖縣,白沙鄉,中屯村,1001603-001,119.6068527,23.61540172,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
